sisal_site_id,site_name,latitude,longitude,elevation,monitoring,notes,sisal_entity_id,entity_name,entity_status,corresponding_current,persist_id,depth_ref,geology,rock_age,wokam,vegetation_type,land_use,copernicus_lcc,cover_type,cover_thickness,host_rock_trace_elements,drip_water_trace_elements,distance_entrance,speleothem_type,drip_type,drip_height,d13C,d18O,iso_std,d18O_water_equilibrium,d18O_dripwater_carbonate_difference,organics,fluid_inclusions,mineralogy_petrology_fabric,clumped_isotopes,noble_gas_temperatures,C14,ODL,Sr_Ca,Sr_Ca_method,Sr_Ca_std,Sr_Ca_downsampled,Sr_Ca_downsampling_method,Mg_Ca,Mg_Ca_method,Mg_Ca_std,Mg_Ca_downsampled,Mg_Ca_downsampling_method,Ba_Ca,Ba_Ca_method,Ba_Ca_std,Ba_Ca_downsampled,Ba_Ca_downsampling_method,U_Ca,U_Ca_method,U_Ca_std,U_Ca_downsampled,U_Ca_downsampling_method,P_Ca,P_Ca_method,P_Ca_std,P_Ca_downsampled,P_Ca_downsampling_method,Sr_isotopes,Sr_isotopes_method,Sr_isotopes_std,trace_elements_datafile,trace_elements_metadatafile,cave_map,contact,data_DOI_URL,depth,dating_id,sample_id,date_type,dating_thickness,lab_num,material_dated,min_weight,max_weight,uncorr_age,uncorr_age_uncert_pos,uncorr_age_uncert_neg,14C_correction,calib_used,date_used,238U_content,238U_uncertainty,232Th_content,232Th_uncertainty,230Th_content,230Th_uncertainty,230Th_232Th_ratio,230Th_232Th_ratio_uncertainty,230Th_238U_activity,230Th_238U_activity_uncertainty,234U_238U_activity,234U_238U_activity_uncertainty,ini_230Th_232Th_ratio,ini_230Th_232Th_ratio_uncertainty,decay_constant,corr_age,corr_age_uncert_pos,corr_age_uncert_neg,date_used_lin_interp,date_used_lin_reg,date_used_Bchron,date_used_Bacon,date_used_OxCal,date_used_copRa,date_used_StalAge,depth_lam,lam_thickness,lam_age,lam_age_uncert_pos,lam_age_uncert_neg,sample_thickness,depth_sample,mineralogy,arag_corr,hiatus,Ba_Ca_measurement,Ba_Ca_precision,Mg_Ca_measurement,Mg_Ca_precision,P_Ca_measurement,P_Ca_precision,Sr_Ca_measurement,Sr_Ca_precision,U_Ca_measurement,U_Ca_precision,Sr_isotopes_measurement,Sr_isotopes_precision,d18O_measurement,d18O_precision,d13C_measurement,d13C_precision,interp_age,interp_age_uncert_pos,interp_age_uncert_neg,age_model_type,ann_lam_check,dep_rate_check,lin_interp_age,lin_interp_age_uncert_pos,lin_interp_age_uncert_neg,lin_reg_age,lin_reg_age_uncert_pos,lin_reg_age_uncert_neg,Bchron_age,Bchron_age_uncert_pos,Bchron_age_uncert_neg,Bacon_age,Bacon_age_uncert_pos,Bacon_age_uncert_neg,OxCal_age,OxCal_age_uncert_pos,OxCal_age_uncert_neg,copRa_age,copRa_age_uncert_pos,copRa_age_uncert_neg,StalAge_age,StalAge_age_uncert_pos,StalAge_age_uncert_neg,composite_entity_id,agetype,d13C_measurement_units,d13C_precision_units,d18O_measurement_units,d18O_precision_units,Sr_isotopes_measurement_units,Sr_isotopes_precision_units,Sr_Ca_measurement_units,Sr_Ca_precision_units,Mg_Ca_measurement_units,Mg_Ca_precision_units,Ba_Ca_measurement_units,Ba_Ca_precision_units,U_Ca_measurement_units,U_Ca_precision_units,P_Ca_measurement_units,P_Ca_precision_units,depth_lam_units,lam_thickness_units,dating_thickness_units,min_weight_units,max_weight_units,14C_correction_units,238U_content_units,238U_uncertainty_units,232Th_content_units,232Th_uncertainty_units,230Th_content_units,230Th_uncertainty_units,230Th_232Th_ratio_units,230Th_232Th_ratio_uncertainty_units,230Th_238U_activity_units,230Th_238U_activity_uncertainty_units,234U_238U_activity_units,234U_238U_activity_uncertainty_units,ini_230Th_232Th_ratio_units,ini_230Th_232Th_ratio_uncertainty_units,cover_thickness_units,distance_entrance_units,drip_height_units,d18O_dripwater_carbonate_difference_units,latitude_units,longitude_units,elevation_units,lam_age_units,lam_age_uncert_pos_units,uncorr_age_units,uncorr_age_uncert_pos_units,uncorr_age_uncert_neg_units,corr_age_units,corr_age_uncert_pos_units,corr_age_uncert_neg_units,ref_id,publication_DOI,citation,doi_database,external_description,corr_age_uncert_pos_copy,corr_age_uncert_neg_copy,lam_age_uncert_pos_copy,lam_age_uncert_neg_copy,interp_age_uncert_pos_copy,interp_age_uncert_neg_copy,lin_interp_age_uncert_pos_copy,lin_interp_age_uncert_neg_copy,lin_reg_age_uncert_pos_copy,lin_reg_age_uncert_neg_copy,Bchron_age_uncert_pos_copy,Bchron_age_uncert_neg_copy,Bacon_age_uncert_pos_copy,Bacon_age_uncert_neg_copy,OxCal_age_uncert_pos_copy,OxCal_age_uncert_neg_copy,copRa_age_uncert_pos_copy,copRa_age_uncert_neg_copy,StalAge_age_uncert_pos_copy,StalAge_age_uncert_neg_copy,collunit_notes
1,Bittoo cave,30.7903,77.7764,3000.0,yes,,5,BT-2.4,current,,1-BT24,from top,limestone,Pleistocene,discontinuous carbonate,unknown,unknown,"closed forest, evergreen needle leaf",unknown,30.0,no,no,32.4,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,"Cheng, Hai",https://www.ncdc.noaa.gov/paleo/study/20449,150.0,,SISAL_SampleID: 289759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0,calcite,not applicable,,,,,,,,,,,,,,-5.12,0.08,-8.09,0.04,185661.005,,,StalAge,not applicable,not applicable,185596.7118,186260.4396205,184914.5289459,185197.4831,186363.084319,184078.422098,185359.0,186045.1,184656.65,185524.4549,186439.48077,184667.86055,,,,185652.3992,186399.72944010005,184919.4144161,185179.1005,186061.9638231,184495.8188693,,Calibrated radiocarbon years BP,per mille,per mille,per mille,per mille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,,,degrees decimal,degrees decimal,meters a.s.l. ,,,,,,,,,1,10.1038/srep24374,"Kathayat, G., Cheng, H., Sinha, A., Spötl, C., Edwards, R. L., Zhang, H., Li, X., Yi, L., Ning, Y., Cai, Y., Lui, W. L. and Breitenbach, S. F. M.: Indian monsoon variability on millennial-orbital timescales, Sci. Rep., 6(1), 2016.",NOAA,"d13C, d18O, mineralogy_petrology_fabric",,,,,,,663.7278205,682.1828541,1165.601219,1119.061002,686.1,702.35,915.02587,856.59435,,,747.3302401,732.9847839,882.8633231,683.2816307,SISAL_SiteID: 1; SISAL_EntityID: 5
1,Bittoo cave,30.7903,77.7764,3000.0,yes,,5,BT-2.4,current,,1-BT24,from top,limestone,Pleistocene,discontinuous carbonate,unknown,unknown,"closed forest, evergreen needle leaf",unknown,30.0,no,no,32.4,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,"Cheng, Hai",https://www.ncdc.noaa.gov/paleo/study/20449,151.2,,SISAL_SampleID: 289760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.2,calcite,not applicable,,,,,,,,,,,,,,-4.12,0.08,-8.3,0.04,185671.35704,,,StalAge,not applicable,not applicable,185628.335,186304.321361,184937.9448436,185245.8112,186426.502438,184110.449814,185403.0,186108.0,184691.9,185567.5104,186482.6219928,184706.389646,,,,185675.7241,186430.2825283,184934.8548506,185218.4327,186117.8041101,184520.6755612,,Calibrated radiocarbon years BP,per mille,per mille,per mille,per mille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,,,degrees decimal,degrees decimal,meters a.s.l. ,,,,,,,,,1,10.1038/srep24374,"Kathayat, G., Cheng, H., Sinha, A., Spötl, C., Edwards, R. L., Zhang, H., Li, X., Yi, L., Ning, Y., Cai, Y., Lui, W. L. and Breitenbach, S. F. M.: Indian monsoon variability on millennial-orbital timescales, Sci. Rep., 6(1), 2016.",NOAA,"d13C, d18O, mineralogy_petrology_fabric",,,,,,,675.986361,690.3901564,1180.691238,1135.361386,705.0,711.1,915.1115928,861.120754,,,754.5584283,740.8692494,899.3714101,697.7571388,SISAL_SiteID: 1; SISAL_EntityID: 5
1,Bittoo cave,30.7903,77.7764,3000.0,yes,,5,BT-2.4,current,,1-BT24,from top,limestone,Pleistocene,discontinuous carbonate,unknown,unknown,"closed forest, evergreen needle leaf",unknown,30.0,no,no,32.4,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,"Cheng, Hai",https://www.ncdc.noaa.gov/paleo/study/20449,152.4,,SISAL_SampleID: 289761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.4,calcite,not applicable,,,,,,,,,,,,,,-4.39,0.08,-7.77,0.04,185681.70908,,,StalAge,not applicable,not applicable,185656.4398,186353.7654931,184956.765496,185296.1411,186492.640873,184139.826949,185445.0,186153.4,184723.0,185610.2439,186525.164762,184746.73068,,,,185690.6118,186452.58508080005,184950.6073381,185256.6616,186173.5419297,184549.8042895,,Calibrated radiocarbon years BP,per mille,per mille,per mille,per mille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,,,degrees decimal,degrees decimal,meters a.s.l. ,,,,,,,,,1,10.1038/srep24374,"Kathayat, G., Cheng, H., Sinha, A., Spötl, C., Edwards, R. L., Zhang, H., Li, X., Yi, L., Ning, Y., Cai, Y., Lui, W. L. and Breitenbach, S. F. M.: Indian monsoon variability on millennial-orbital timescales, Sci. Rep., 6(1), 2016.",NOAA,"d13C, d18O, mineralogy_petrology_fabric",,,,,,,697.3256931,699.674304,1196.499773,1156.314151,708.4,722.0,914.920862,863.51322,,,761.9732808,740.0044619,916.8803297,706.8573105,SISAL_SiteID: 1; SISAL_EntityID: 5
1,Bittoo cave,30.7903,77.7764,3000.0,yes,,5,BT-2.4,current,,1-BT24,from top,limestone,Pleistocene,discontinuous carbonate,unknown,unknown,"closed forest, evergreen needle leaf",unknown,30.0,no,no,32.4,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,"Cheng, Hai",https://www.ncdc.noaa.gov/paleo/study/20449,153.6,,SISAL_SampleID: 289762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.6,calcite,not applicable,,,,,,,,,,,,,,-4.29,0.08,-7.95,0.04,185692.06112,,,StalAge,not applicable,not applicable,185686.7394,186396.4471372,184975.0902342,185344.5819,186560.266921,184166.1502,185485.0,186199.4,184763.95,185652.1911,186572.621948,184781.023906,,,,185706.2516,186477.2539396,184960.2986977,185294.8335,186230.9989105,184582.6941202,,Calibrated radiocarbon years BP,per mille,per mille,per mille,per mille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,,,degrees decimal,degrees decimal,meters a.s.l. ,,,,,,,,,1,10.1038/srep24374,"Kathayat, G., Cheng, H., Sinha, A., Spötl, C., Edwards, R. L., Zhang, H., Li, X., Yi, L., Ning, Y., Cai, Y., Lui, W. L. and Breitenbach, S. F. M.: Indian monsoon variability on millennial-orbital timescales, Sci. Rep., 6(1), 2016.",NOAA,"d13C, d18O, mineralogy_petrology_fabric",,,,,,,709.7077372,711.6491658,1215.685021,1178.4317,714.4,721.05,920.430848,871.167194,,,771.0023396,745.9529023,936.1654105,712.1393798,SISAL_SiteID: 1; SISAL_EntityID: 5
1,Bittoo cave,30.7903,77.7764,3000.0,yes,,5,BT-2.4,current,,1-BT24,from top,limestone,Pleistocene,discontinuous carbonate,unknown,unknown,"closed forest, evergreen needle leaf",unknown,30.0,no,no,32.4,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,"Cheng, Hai",https://www.ncdc.noaa.gov/paleo/study/20449,154.8,,SISAL_SampleID: 289763,MC-ICP-MS U/Th,,BT2(4)-16,calcite,,,185799.0,1348.0,1348.0,,,yes,415.4,0.5,583.0,12.0,,,2023.711563,42.50931216,0.930888874,0.002,1.11281525,0.00174152,0.814430125,0.407215062,Cheng et al. 2013,185702.0,187050.0,184354.0,yes,yes,yes,yes,,yes,yes,,,,,,,154.8,calcite,not applicable,,,,,,,,,,,,,,-4.1,0.08,-7.85,0.04,185702.41316,,,StalAge,not applicable,not applicable,185716.0196,186454.87357,184995.6722968,185392.2803,186628.541824,184193.870104,185526.5,186252.15,184808.45,185693.0174,186618.550416,184817.805144,,,,185720.8236,186500.6296085,184972.5936854,185334.6109,186290.021943,184615.3248149,,Calibrated radiocarbon years BP,per mille,per mille,per mille,per mille,,,,,,,,,,,,,,,,,,,ppb,ppb (2-sigma uncertainty),ppt,ppt (2-sigma uncertainty),,,activity ratio,2 Standard Deviations,activity ratio,2 Standard Deviations,activity ratio,2 Standard Deviations,activity ratio,2 Standard Deviations,m,m,,,degrees decimal,degrees decimal,meters a.s.l. ,,,year,year,year,year,year,year,1,10.1038/srep24374,"Kathayat, G., Cheng, H., Sinha, A., Spötl, C., Edwards, R. L., Zhang, H., Li, X., Yi, L., Ning, Y., Cai, Y., Lui, W. L. and Breitenbach, S. F. M.: Indian monsoon variability on millennial-orbital timescales, Sci. Rep., 6(1), 2016.",NOAA,"d13C, d18O, mineralogy_petrology_fabric",1348.0,1348.0,,,,,738.85397,720.3473032,1236.261524,1198.410196,725.65,718.05,925.533016,875.212256,,,779.8060085,748.2299146,955.411043,719.2860851,SISAL_SiteID: 1; SISAL_EntityID: 5
1,Bittoo cave,30.7903,77.7764,3000.0,yes,,5,BT-2.4,current,,1-BT24,from top,limestone,Pleistocene,discontinuous carbonate,unknown,unknown,"closed forest, evergreen needle leaf",unknown,30.0,no,no,32.4,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,"Cheng, Hai",https://www.ncdc.noaa.gov/paleo/study/20449,156.0,,SISAL_SampleID: 289764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.0,calcite,not applicable,,,,,,,,,,,,,,-4.52,0.08,-8.22,0.04,185703.7796,,,StalAge,not applicable,not applicable,185728.1871,186465.127869,185015.6581983,185439.4635,186696.81672300005,184221.84629900003,185583.5,186297.2,184840.0,185730.8225,186674.74812,184848.11183,,,,185738.7107,186515.2493255,184993.1346774,185373.3753,186344.6530978,184647.16085910003,,Calibrated radiocarbon years BP,per mille,per mille,per mille,per mille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,,,degrees decimal,degrees decimal,meters a.s.l. ,,,,,,,,,1,10.1038/srep24374,"Kathayat, G., Cheng, H., Sinha, A., Spötl, C., Edwards, R. L., Zhang, H., Li, X., Yi, L., Ning, Y., Cai, Y., Lui, W. L. and Breitenbach, S. F. M.: Indian monsoon variability on millennial-orbital timescales, Sci. Rep., 6(1), 2016.",NOAA,"d13C, d18O, mineralogy_petrology_fabric",,,,,,,736.940769,712.5289017,1257.353223,1217.617201,713.7,743.5,943.92562,882.71067,,,776.5386255,745.5760226,971.2777978,726.2144409,SISAL_SiteID: 1; SISAL_EntityID: 5
1,Bittoo cave,30.7903,77.7764,3000.0,yes,,5,BT-2.4,current,,1-BT24,from top,limestone,Pleistocene,discontinuous carbonate,unknown,unknown,"closed forest, evergreen needle leaf",unknown,30.0,no,no,32.4,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,"Cheng, Hai",https://www.ncdc.noaa.gov/paleo/study/20449,157.2,,SISAL_SampleID: 289765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.2,calcite,not applicable,,,,,,,,,,,,,,-4.81,0.08,-8.49,0.04,185705.36252,,,StalAge,not applicable,not applicable,185744.3623,186470.1639376,185037.0437491,185487.8209,186765.091533,184254.325456,185611.5,186326.05,184879.8,185772.2251,186733.298652,184876.481918,,,,185753.3945,186532.3787716,185009.9035387,185409.7714,186394.4319347,184679.0402443,,Calibrated radiocarbon years BP,per mille,per mille,per mille,per mille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,,,degrees decimal,degrees decimal,meters a.s.l. ,,,,,,,,,1,10.1038/srep24374,"Kathayat, G., Cheng, H., Sinha, A., Spötl, C., Edwards, R. L., Zhang, H., Li, X., Yi, L., Ning, Y., Cai, Y., Lui, W. L. and Breitenbach, S. F. M.: Indian monsoon variability on millennial-orbital timescales, Sci. Rep., 6(1), 2016.",NOAA,"d13C, d18O, mineralogy_petrology_fabric",,,,,,,725.8016376,707.3185509,1277.270633,1233.495444,714.55,731.7,961.073552,895.743182,,,778.9842716,743.4909613,984.6605347,730.7311557,SISAL_SiteID: 1; SISAL_EntityID: 5
1,Bittoo cave,30.7903,77.7764,3000.0,yes,,5,BT-2.4,current,,1-BT24,from top,limestone,Pleistocene,discontinuous carbonate,unknown,unknown,"closed forest, evergreen needle leaf",unknown,30.0,no,no,32.4,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,"Cheng, Hai",https://www.ncdc.noaa.gov/paleo/study/20449,158.4,,SISAL_SampleID: 289766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.4,calcite,not applicable,,,,,,,,,,,,,,-4.71,0.08,-8.45,0.04,185706.94544,,,StalAge,not applicable,not applicable,185757.4682,186477.6467432,185056.0010609,185539.2058,186833.366431,184281.347647,185639.0,186355.35,184899.0,185811.8791,186797.689244,184907.4237176,,,,185768.9028,186543.5772548,185017.9607088,185445.8571,186448.277095,184712.0866817,,Calibrated radiocarbon years BP,per mille,per mille,per mille,per mille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,,,degrees decimal,degrees decimal,meters a.s.l. ,,,,,,,,,1,10.1038/srep24374,"Kathayat, G., Cheng, H., Sinha, A., Spötl, C., Edwards, R. L., Zhang, H., Li, X., Yi, L., Ning, Y., Cai, Y., Lui, W. L. and Breitenbach, S. F. M.: Indian monsoon variability on millennial-orbital timescales, Sci. Rep., 6(1), 2016.",NOAA,"d13C, d18O, mineralogy_petrology_fabric",,,,,,,720.1785432,701.4671391,1294.160631,1257.858153,716.35,740.0,985.810144,904.4553824,,,774.6744548,750.9420912,1002.419995,733.7704183,SISAL_SiteID: 1; SISAL_EntityID: 5
1,Bittoo cave,30.7903,77.7764,3000.0,yes,,5,BT-2.4,current,,1-BT24,from top,limestone,Pleistocene,discontinuous carbonate,unknown,unknown,"closed forest, evergreen needle leaf",unknown,30.0,no,no,32.4,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,"Cheng, Hai",https://www.ncdc.noaa.gov/paleo/study/20449,159.6,,SISAL_SampleID: 289767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.6,calcite,not applicable,,,,,,,,,,,,,,-5.04,0.08,-8.52,0.04,185708.52836,,,StalAge,not applicable,not applicable,185774.5698,186492.5417669,185071.0704636,185583.8523,186901.957101,184312.18644,185664.0,186385.05,184924.9,185851.0595,186865.741648,184933.850026,,,,185782.534,186555.5160165,185027.3523874,185481.3414,186499.385382,184742.0619719,,Calibrated radiocarbon years BP,per mille,per mille,per mille,per mille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,,,degrees decimal,degrees decimal,meters a.s.l. ,,,,,,,,,1,10.1038/srep24374,"Kathayat, G., Cheng, H., Sinha, A., Spötl, C., Edwards, R. L., Zhang, H., Li, X., Yi, L., Ning, Y., Cai, Y., Lui, W. L. and Breitenbach, S. F. M.: Indian monsoon variability on millennial-orbital timescales, Sci. Rep., 6(1), 2016.",NOAA,"d13C, d18O, mineralogy_petrology_fabric",,,,,,,717.9719669,703.4993364,1318.104801,1271.66586,721.05,739.1,1014.682148,917.209474,,,772.9820165,755.1816126,1018.043982,739.2794281,SISAL_SiteID: 1; SISAL_EntityID: 5
1,Bittoo cave,30.7903,77.7764,3000.0,yes,,5,BT-2.4,current,,1-BT24,from top,limestone,Pleistocene,discontinuous carbonate,unknown,unknown,"closed forest, evergreen needle leaf",unknown,30.0,no,no,32.4,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,"Cheng, Hai",https://www.ncdc.noaa.gov/paleo/study/20449,160.8,,SISAL_SampleID: 289768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.8,calcite,not applicable,,,,,,,,,,,,,,-4.94,0.08,-8.49,0.04,185710.11128,,,StalAge,not applicable,not applicable,185789.6477,186502.1205883,185085.700551,185629.7669,186969.916157,184336.429892,185683.0,186411.25,184947.95,185893.6489,186916.703892,184971.621724,,,,185795.2271,186563.5460248,185046.6969317,185514.2946,186526.605702,184764.0938628,,Calibrated radiocarbon years BP,per mille,per mille,per mille,per mille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,,,degrees decimal,degrees decimal,meters a.s.l. ,,,,,,,,,1,10.1038/srep24374,"Kathayat, G., Cheng, H., Sinha, A., Spötl, C., Edwards, R. L., Zhang, H., Li, X., Yi, L., Ning, Y., Cai, Y., Lui, W. L. and Breitenbach, S. F. M.: Indian monsoon variability on millennial-orbital timescales, Sci. Rep., 6(1), 2016.",NOAA,"d13C, d18O, mineralogy_petrology_fabric",,,,,,,712.4728883,703.947149,1340.149257,1293.337008,728.25,735.05,1023.054992,922.027176,,,768.3189248,748.5301683,1012.311102,750.2007372,SISAL_SiteID: 1; SISAL_EntityID: 5
1,Bittoo cave,30.7903,77.7764,3000.0,yes,,5,BT-2.4,current,,1-BT24,from top,limestone,Pleistocene,discontinuous carbonate,unknown,unknown,"closed forest, evergreen needle leaf",unknown,30.0,no,no,32.4,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,"Cheng, Hai",https://www.ncdc.noaa.gov/paleo/study/20449,162.0,,SISAL_SampleID: 289769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.0,calcite,not applicable,,,,,,,,,,,,,,-4.93,0.08,-8.34,0.04,185711.6942,,,StalAge,not applicable,not applicable,185799.8085,186514.4159307,185109.5995678,185672.1854,187033.546389,184363.691635,185705.5,186426.1,184970.9,185938.7901,186964.9355,185013.55961000003,,,,185808.4376,186578.2203735,185056.5454763,185543.0915,186542.1944028,184784.6382122,,Calibrated radiocarbon years BP,per mille,per mille,per mille,per mille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,,,degrees decimal,degrees decimal,meters a.s.l. ,,,,,,,,,1,10.1038/srep24374,"Kathayat, G., Cheng, H., Sinha, A., Spötl, C., Edwards, R. L., Zhang, H., Li, X., Yi, L., Ning, Y., Cai, Y., Lui, W. L. and Breitenbach, S. F. M.: Indian monsoon variability on millennial-orbital timescales, Sci. Rep., 6(1), 2016.",NOAA,"d13C, d18O, mineralogy_petrology_fabric",,,,,,,714.6074307,690.2089322,1361.360989,1308.493765,720.6,734.6,1026.1454,925.23049,,,769.7827735,751.8921237,999.1029028,758.4532878,SISAL_SiteID: 1; SISAL_EntityID: 5
1,Bittoo cave,30.7903,77.7764,3000.0,yes,,5,BT-2.4,current,,1-BT24,from top,limestone,Pleistocene,discontinuous carbonate,unknown,unknown,"closed forest, evergreen needle leaf",unknown,30.0,no,no,32.4,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,"Cheng, Hai",https://www.ncdc.noaa.gov/paleo/study/20449,163.2,,SISAL_SampleID: 289770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.2,calcite,not applicable,,,,,,,,,,,,,,-4.05,0.08,-8.18,0.04,185713.27712,,,StalAge,not applicable,not applicable,185817.7987,186528.9481134,185130.8137826,185721.5516,187097.085881,184394.997594,185727.0,186444.75,184992.65,185984.4103,187007.549188,185056.6676408,,,,185820.231,186596.9781502,185073.6149863,185567.2355,186555.9832621,184808.1108203,,Calibrated radiocarbon years BP,per mille,per mille,per mille,per mille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,,,degrees decimal,degrees decimal,meters a.s.l. ,,,,,,,,,1,10.1038/srep24374,"Kathayat, G., Cheng, H., Sinha, A., Spötl, C., Edwards, R. L., Zhang, H., Li, X., Yi, L., Ning, Y., Cai, Y., Lui, W. L. and Breitenbach, S. F. M.: Indian monsoon variability on millennial-orbital timescales, Sci. Rep., 6(1), 2016.",NOAA,"d13C, d18O, mineralogy_petrology_fabric",,,,,,,711.1494134,686.9849174,1375.534281,1326.554006,717.75,734.35,1023.138888,927.7426592,,,776.7471502,746.6160137,988.7477621,759.1246797,SISAL_SiteID: 1; SISAL_EntityID: 5
1,Bittoo cave,30.7903,77.7764,3000.0,yes,,5,BT-2.4,current,,1-BT24,from top,limestone,Pleistocene,discontinuous carbonate,unknown,unknown,"closed forest, evergreen needle leaf",unknown,30.0,no,no,32.4,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,"Cheng, Hai",https://www.ncdc.noaa.gov/paleo/study/20449,164.4,,SISAL_SampleID: 289771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.4,calcite,not applicable,,,,,,,,,,,,,,-5.29,0.08,-8.54,0.04,185714.86004,,,StalAge,not applicable,not applicable,185833.187,186544.3203192,185159.1781639,185769.4111,187167.004199,184426.888029,185741.0,186478.15,185009.95,186026.513,187056.80115,185091.3876708,,,,185831.1219,186606.6499424,185087.8643252,185587.6747,186559.2209661,184831.4235735,,Calibrated radiocarbon years BP,per mille,per mille,per mille,per mille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,,,degrees decimal,degrees decimal,meters a.s.l. ,,,,,,,,,1,10.1038/srep24374,"Kathayat, G., Cheng, H., Sinha, A., Spötl, C., Edwards, R. L., Zhang, H., Li, X., Yi, L., Ning, Y., Cai, Y., Lui, W. L. and Breitenbach, S. F. M.: Indian monsoon variability on millennial-orbital timescales, Sci. Rep., 6(1), 2016.",NOAA,"d13C, d18O, mineralogy_petrology_fabric",,,,,,,711.1333192,674.0088361,1397.593099,1342.523071,737.15,731.05,1030.28815,935.1253292,,,775.5280424,743.2575748,971.5462661,756.2511265,SISAL_SiteID: 1; SISAL_EntityID: 5
